"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_7746"	0.0244180631941739	0.0224275575944942	0.0247672428234915	0.0237056986886369	0.0239853060096976	0.0201282035781247	0.0251558079608674	0.0272941690613612	0.0239325020861685	0.0274100391965612	0.0245583975157455	0.021428625032379	0.0260568638391484	0.0221578298428227	0.0193755885458532	0.0260235050296582	0.0245479110098007	0.0269210268386027
"HMR_7747"	0.00628193234676237	0.00556817461297882	0.00575419722225325	0.0164164383453786	0.00590828570118945	0.00545846940990356	0.00510054134891884	0.00468949403872556	0.00629851426054983	0.00536917847312991	0.00768766129970442	0.00668115202870103	0.00753475902309894	0.00410412216045684	0.0277179769989399	0.0062669516530024	0.00638721880349741	0.00403488454045635
"HMR_7748"	-0.00784815263519689	-0.00460967394522964	-0.00580007782330819	-0.00167482060163589	-0.00465477263108693	-0.00797294849368635	-0.00256369775415324	-0.00523228499339187	-0.00767413879063028	-0.00798977244336796	-0.00354923114624349	-0.00230321891748374	-0.00504474964972185	-0.00748996760330276	0.0120237255884614	-0.00428049140139133	-0.00356366208838307	-0.00294126432615965
"HMR_7749"	0.0385481481761351	0.0326054061527046	0.0363215178690601	0.0417969576357699	0.0345483643419758	0.0335596215305563	0.0328200470639416	0.0372159480934806	0.0379051551373511	0.0407689901130608	0.0357952899616956	0.0304129959785709	0.0386363725119709	0.0337519196065843	0.0350698399616971	0.0365709480840538	0.0344987919016831	0.0338971757052208
"HMR_8360"	-7.69382835340837e-09	-7.74679893892415e-09	-8.03940094896277e-09	3.62542177982472e-09	-7.92032188853074e-09	-7.82321628077738e-09	-7.9587601641395e-09	-8.11482016121073e-09	-7.90739759709558e-09	-7.8438787678814e-09	-7.89702153835479e-09	-7.85274002527072e-09	-7.947250215383e-09	-8.05848442653063e-09	3.49240778415469e-10	-8.04788170183621e-09	-7.83915835768631e-09	-8.09969726530061e-09
"HMR_8652"	-7.12234626807085e-16	-8.0098830925013e-16	5.44116260180928e-15	4.02216465937928e-09	-9.56475359551598e-16	4.16283805409194e-11	-8.21644575503275e-16	-1.00721060784744e-15	-8.73000410998751e-16	-5.33643995261853e-16	-8.59297709328275e-16	4.20138749936213e-15	-9.0909888136598e-16	-6.56920945611456e-16	7.88559783863978e-11	-7.89352855804751e-16	-8.38138862761898e-16	-7.62856225331039e-16
"HMR_8757"	-9.01633220024119e-09	-8.99589963871481e-09	-9.11173273565606e-09	3.53960358936022e-09	-9.10410791640734e-09	-9.0264672017642e-09	-9.09643845603622e-09	-9.12600342486767e-09	-9.08421849576555e-09	-9.06409950249246e-09	-9.00164663608874e-09	-9.06815563365659e-09	-9.07512158815094e-09	-9.09189906979705e-09	2.29673137810176e-10	-9.09945891686561e-09	-9.15723625854856e-09	-9.11746932049937e-09
"HMR_3989"	-9.17709027801416e-09	-9.26558104333816e-09	-9.25610005957475e-09	2.48216937996739e-08	-9.27496188832698e-09	-9.19886167094462e-09	-9.31777260083172e-09	-9.27038996844182e-09	-9.23160328798941e-09	-9.27078826704279e-09	-9.3073480945276e-09	-9.29914412603011e-09	-9.20284709152067e-09	-9.1800982520181e-09	8.81619418214756e-09	-9.26880503816604e-09	-9.28085915718763e-09	-9.25185379906103e-09
"HMR_4122"	0.00758163603476576	0.00790408062762356	0.00714889613232095	0.0274327350107091	0.00820867716346355	0.0092313860456752	0.00751741614623401	0.00762261541053193	0.00674935590105673	0.00687383250531561	0.00849231680866852	0.00771284689359319	0.00842657908569398	0.0071903787755117	0.0350723278147137	0.00814414003675273	0.00775639153001099	0.00800366091364272
"HMR_4837"	-5.99671679494702e-09	-5.89835788377524e-09	-5.99855677921146e-09	2.86499554893602e-09	-6.16190192171066e-09	-5.3253303914352e-09	-5.88459785701425e-09	-5.9207807457676e-09	-5.95730897236896e-09	-5.79172307627335e-09	-5.98472511511749e-09	-6.22159384846557e-09	-5.98088216517555e-09	-5.77053925122181e-09	9.76603126084428e-12	-5.82788965989841e-09	-5.69113969911769e-09	-5.78209291700504e-09
"HMR_5395"	0.000769734470600794	0.000951739196439236	0.000911373121071032	0.000495649398979776	0.000954035322889922	0.00083066176514447	0.000851772228809788	0.000879175432259799	0.000930229241378957	0.000849795513542413	0.000934915414536104	0.00080944575299581	0.000878799727963199	0.000957165943980037	0.000577807615594351	0.000719834882733205	0.000814002248800911	0.000748556483508899
"HMR_5396"	0.000769734470579235	0.000951739196441051	0.000911373121016754	0.000495651355059175	0.00095403532289147	0.000830661869915443	0.000851772228810806	0.000879175432237099	0.000930229241378932	0.000849795513543434	0.000934915414537045	0.000809445752962105	0.000878799727963143	0.000957165943979483	0.000577807585945594	0.000719834882735347	0.000814002248807384	0.000748556483510865
"HMR_9727"	0.000294360691526247	0.000249575625451074	0.000288657767852371	0.000681658891295284	0.000238889221547033	0.000280021875791382	0.000287042061448061	0.000266450138712491	0.000231571005619962	0.000299877169682148	0.000287115518199283	0.000260079430150494	0.000264220872508205	0.000263712870969159	0.00075971378337782	0.000239565481431135	0.000250348669144003	0.000228526729493384
"HMR_5397"	0.000769734470568259	0.00095173919645364	0.000911373121000233	0.000495653311692848	0.000954035322904017	0.000830662149492516	0.00085177222882318	0.000879175432224727	0.000930229241391495	0.000849795513553919	0.000934915414548342	0.000809445752965055	0.000878799727972268	0.000957165943988145	0.000577807575238844	0.000719834882747638	0.000814002248824342	0.000748556483524079
"HMR_5398"	0.000769734470558006	0.000951739196465543	0.000911373120985142	0.000495655268162992	0.000954035322915593	0.000830662402526203	0.000851772228835136	0.000879175432211875	0.00093022924140471	0.000849795513563963	0.000934915414559324	0.000809445752969169	0.000878799727981068	0.00095716594399764	0.000577807563087061	0.000719834882759249	0.000814002248841266	0.000748556483536243
"HMR_5399"	0.000759313064263315	0.00094157990935245	0.000900763333190889	0.000335561607357695	0.000944724583480058	0.000818793167414931	0.000841499105315537	0.000868527114292362	0.00091878949186606	0.000838338211007224	0.000928490934838955	0.000802857779239387	0.000867004188954283	0.000942983391057258	0.000386227380278635	0.000711240532036375	0.000804682665117853	0.000740311309914518
"HMR_5400"	0.000759313064242797	0.000941579909352311	0.000900763333139183	0.000335563563046459	0.000944724583479048	0.000818793197795488	0.00084149910531512	0.000868527114268153	0.000918789491866886	0.000838338211006905	0.000928490934838704	0.000802857779207485	0.000867004188953118	0.000942983391057989	0.000386227344573668	0.000711240532036589	0.000804682665123753	0.000740311309913737
"HMR_5401"	0.000769716006571579	0.000951723011072541	0.000911373013057664	0.0004956436726592	0.000954019389083466	0.000830661949013007	0.000851756283390028	0.000879157149910528	0.000930213297188758	0.000849779581125048	0.000934897505895265	0.000809429228826233	0.000878781786038331	0.000957147011356633	0.000577694846261473	0.000719815981675271	0.000813983991899211	0.000748540538900823
"HMR_8568"	1.98048061217144e-08	1.97823982928202e-08	1.97920292259238e-08	2.18587414853082e-08	1.97848932494398e-08	2.13304003874546e-08	1.9784984906511e-08	1.97916524536616e-08	1.97923861227119e-08	1.97957595906431e-08	1.97885852670567e-08	1.97846779612884e-08	1.98092822920763e-08	1.97928587597043e-08	9.04018663052607e-09	1.97817769700209e-08	1.97794569418213e-08	1.97773436771798e-08
"HMR_8569"	-9.82437626437169e-09	-9.802030531409e-09	-9.81256838304615e-09	5.77734045949236e-09	-9.80463531013455e-09	-9.774257572869e-09	-9.80501882346604e-09	-9.81134487147186e-09	-9.81253125403321e-09	-9.81553827729514e-09	-9.80755682201183e-09	-9.80419100274653e-09	-9.82874680756462e-09	-9.81270975694079e-09	-1.79352822443037e-10	-9.80150888556354e-09	-9.79915588912057e-09	-9.79705890125358e-09
