"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"D30"	"D31"	"D32"	"D34"	"D35"	"D36"	"D37"	"D38"	"D39"	"D40"
"HMR_4371"	0.000464291960587597	0.000301512974919364	0.000389484561624221	0.000392314189179151	0.000444023703984253	0.00020723476177773	0.000360049584171567	0.000385595583985878	0.00040478204607566	0.000404740271779161	0.000364942020497082	0.000463927744388781	0.000501074648171039	0.00048544083052266	0.00140552765096686	0.000322755487195067	0.000329493191056622	0.000353491608286011	0.000447417316853579	0.000225926107282294	0.000211987176342668	0.000417540074178312	0.000447380998404676	0.000190898956144008	0.000539748119331108	0.00032669022132677	0.00024679619315483	0.000199418969659114	0.000395678033452185	0.000551427649420684	0.000471289781077057	0.000509725493196016	0.00129679114175342	0.000404625327222948	0.000398622116029764	0.000544540826802923	0.000271176044452958	0.000466082651624173	0.00037891156765582
"HMR_4372"	0.000464291961851795	0.000301512976183971	0.000389484562891858	0.000392314190443436	0.000444023705248004	0.000207234763049014	0.0003600495854493	0.00038559558525082	0.000404782047340167	0.000404740273044117	0.000364942021762014	0.000463927745652903	0.000501074649435528	0.000485440831787885	0.00140550814973434	0.000322755488458929	0.000329493192321129	0.000353491609550093	0.000447417318117392	0.000225926108553039	0.000211987177607868	0.000417540075442621	0.000447380999726533	0.000190898958285333	0.000539748120509738	0.000326690222590731	0.000246796194400907	0.000199418970992676	0.000395678034715365	0.000551427650684688	0.00047128978234141	0.000509725494460849	0.00129678730151893	0.000404625328488257	0.000398622117296756	0.000544540828067772	0.000271176045720561	0.000466082652888751	0.000378911568920165
"HMR_4373"	-0.393525867151126	-0.339744601221765	-0.353198041522107	-0.338520805241099	-0.357225216438475	-0.348331889634272	-0.350816078060494	-0.391931158040862	-0.382788516419467	-0.363671165171588	-0.3703999757385	-0.35435128430779	-0.411947331130725	-0.384096963782601	-0.475484411737885	-0.368465832058639	-0.355643652436667	-0.351801500342465	-0.39225048253758	-0.284405053976	-0.285554790240537	-0.392596224130057	-0.339831479651822	-0.305533375950959	-0.325956827095522	-0.323198027031337	-0.284041051131429	-0.292854609315399	-0.347337782015945	-0.4185890360317	-0.421404200856106	-0.412002692835623	-0.461158345595727	-0.414307928497882	-0.376092348570067	-0.422512725403818	-0.326180169826519	-0.405317874133521	-0.334088147022681
"HMR_4375"	-0.16439659392115	-0.138572137751545	-0.143902378492572	-0.139723256426297	-0.148683474114812	-0.139791618045325	-0.140172047363981	-0.168878867060059	-0.160153044697478	-0.154316023464493	-0.146698529674674	-0.14709205968664	-0.174533682225012	-0.16114811951483	-0.18104588558752	-0.15675732672977	-0.145394999663208	-0.144531597440419	-0.167441405935517	-0.107114756696992	-0.10854080662538	-0.165263235161569	-0.132959565803392	-0.111413772441232	-0.123443893110091	-0.130283342757803	-0.11156104303691	-0.104440325849029	-0.144882902172076	-0.183963176251895	-0.179961788115436	-0.173656711748071	-0.175466221917613	-0.172834152372581	-0.155333492751897	-0.173656112097576	-0.131254258617783	-0.169267039674899	-0.138687205199565
"HMR_4377"	5.27414609752352e-05	4.0631240411304e-05	5.90775103524324e-05	3.51332751472319e-05	5.98068991768766e-05	5.43803892247317e-05	4.59038044062633e-05	6.61098228902346e-05	6.66814288917098e-05	7.42473350900867e-05	5.62023826325879e-05	3.43773363870628e-05	5.29033224418925e-05	2.52094104237499e-05	0.000593486146615241	4.12213623222879e-05	5.21150561864644e-05	5.47175465481286e-05	4.19147737624136e-05	4.25300704890754e-05	4.48332889095479e-05	5.98323873203636e-05	4.76402438730677e-05	2.65082758693433e-05	6.4191467340354e-05	4.95750168448672e-05	4.56959825127445e-05	4.50832454235005e-05	4.16415720376564e-05	7.29338703462125e-05	5.57298832730846e-05	4.28928883972922e-05	0.000559472613324955	2.80564387937865e-05	4.47928174973179e-05	2.38371866150792e-05	5.98124664128669e-05	6.27028443914869e-05	5.38255244766533e-05
"HMR_4381"	-0.0373218284289891	-0.0291559645484819	-0.0336780405353049	-0.0313991919215187	-0.030819535227634	-0.0348635410858459	-0.0272913189718052	-0.0320065351065872	-0.0382206949504089	-0.0374961002551636	-0.0330080956881311	-0.0249066600556098	-0.0343442597197552	-0.0326707257358242	-0.0275838674891326	-0.0312031163794834	-0.0302843550920109	-0.0275504364999187	-0.031764263322072	-0.0207499896335795	-0.0219568731659578	-0.0351163274913258	-0.026215589465568	-0.0196235687266662	-0.0257395903246005	-0.0281654777957988	-0.025185491230923	-0.0198952337863838	-0.0235062053894186	-0.0396508320598345	-0.0357972216452028	-0.0318404648223719	-0.0305514534457868	-0.0373481159662841	-0.0290196454145522	-0.0256466213737171	-0.0256481161324641	-0.0315562923015549	-0.0292790213911968
"HMR_4391"	0.172134667792934	0.150137674195178	0.153470527755656	0.152241810140867	0.156631390981994	0.161368742489162	0.148584883190898	0.161862019572543	0.169593997425433	0.159153799828561	0.165678013706249	0.149673441745438	0.172943043941403	0.161478611933663	0.216398176840349	0.163561368130184	0.159535538993265	0.152872142355529	0.167116862394385	0.130788346099852	0.138404072786784	0.173737266780859	0.14816113003931	0.142479348488565	0.153585774176528	0.147777826760214	0.131341648486831	0.132981172754955	0.147687784232976	0.177882006221842	0.182889933217239	0.176495263862091	0.193772151485266	0.183724611427397	0.160600649192904	0.174083658672784	0.141680801595793	0.172909651205402	0.151602131518464
"HMR_4394"	0.051146729928592	0.0432508919037291	0.0441045526517818	0.0387976645822148	0.0470330766631266	0.0462151375711506	0.0420452597543039	0.0499833598885414	0.0490795396630649	0.0494502131061352	0.0483784609363624	0.0438377132168577	0.0548257085663782	0.0470616138691657	0.0428676369047782	0.0472827513385192	0.0451394743906554	0.0406559761509187	0.0477958929119975	0.031007924311345	0.0313599464452573	0.0510000180505081	0.0398224855100967	0.0352974067517009	0.0361976364834604	0.0386738246660431	0.0325587085768407	0.0318451734843808	0.0404288147934766	0.0527414200440004	0.0532141581543122	0.0537855948582179	0.0450545226964207	0.0515051312639343	0.0452433519236742	0.0549859196120507	0.0412291566584745	0.0492050352935723	0.0378750987816342
"HMR_4396"	-0.0215974220082227	-0.0188563276351298	-0.0193720417443808	-0.0192401251747007	-0.0208895585169382	-0.0172042937078552	-0.0193358991123272	-0.0204258424538573	-0.0196016134943545	-0.0184895100312526	-0.0217712705806393	-0.019866405150739	-0.0231090724619335	-0.0213897725186982	-0.0599983305161342	-0.0216764849634472	-0.020252659754491	-0.0198115087077975	-0.0223923015292733	-0.0151838771643093	-0.0168788121517193	-0.0231151822414654	-0.0212001524906298	-0.0211262547239126	-0.0192435207621317	-0.0182036954844126	-0.0192392356600652	-0.0179284414154053	-0.0205758937856525	-0.0238128383001106	-0.0248890948701058	-0.0249698966213587	-0.0581279353572113	-0.0239894490431799	-0.0222774220159615	-0.0255065499482135	-0.0188857073207361	-0.0236699944805791	-0.0180212312713874
"HMR_4521"	0.00017413002151096	0.00014843072002823	0.000159368410753398	4.35029330035835e-05	0.000207163936504474	0.000188779507085854	0.000126466743621889	0.000159686693426503	0.00017313123139357	0.000145229089767635	5.88065881698283e-05	0.000164870129673702	0.000174642548864519	0.000115104128793457	0.00062701656158247	0.000106512539580032	0.000184133675403567	7.64344911405705e-05	0.00016088711613953	0.000184090764396957	0.000205612261127796	0.000259665029685649	0.000145692245800955	0.000220236621349503	0.000359691044755442	0.000179216999853352	0.000235765173918946	8.11359076153073e-05	0.000122531208802629	9.64136848923424e-05	0.000149109160806859	0.000224453233996872	0.000620968058718336	0.000146945837578908	0.000207204197027805	0.0002329405628172	0.000173529975169852	0.000150890845310614	0.000162680420403374
