"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_6412"	0.00306913339338627	0.00231847892439127	0.00221400777913272	0.00134952444788161	0.00246114497488607	0.00159413904439741	0.00301242969317353	0.00337804776697856	0.00369479376377463	0.00244623713419884	0.00233380925418114	0.00325177011520743	0.0041570285183313	0.00410878148590809	0.0055353280946625	0.00297503316877321	0.00314071411150117	0.00240554840476678
"HMR_7745"	-0.0303566495423287	-0.0275277857237723	-0.0301643809517201	-0.03036170926778	-0.0297679486357644	-0.0247660017558745	-0.0301224906800854	-0.031957023624567	-0.0298982032074773	-0.0324883618883101	-0.0314697591463492	-0.0278154790102429	-0.0333789939816563	-0.0261113982957612	-0.0293401209261285	-0.0321366178250478	-0.0304520346117615	-0.03036635575566
"HMR_7746"	0.0241397377380777	0.0220461880775656	0.0244399078517932	0.0275033705846175	0.0238827604010995	0.0198269242406143	0.0250474606771688	0.0272715159218033	0.0236641132199587	0.0271646796419857	0.0239553658476424	0.0212006169197894	0.0258892262491946	0.0220300534034939	0.017158048333254	0.025897020024284	0.024156860510775	0.0264009630825184
"HMR_7747"	0.00621691180425096	0.0054815976462066	0.00572447309991211	0.00285833868405754	0.0058851882346647	0.00493907751526016	0.0050750300029163	0.00468550770276348	0.0062340899875185	0.00532368224632429	0.00751439329870669	0.00661486209045347	0.00748976773246149	0.00408134489226716	0.0121820726343276	0.0062395978007635	0.00629517410098624	0.00396539267314136
"HMR_7748"	-0.00704732497011143	-0.00372052992200235	-0.00506646370383723	-0.00486335048327202	-0.00422321939377976	-0.00701774902191121	-0.001994526473104	-0.00503379833425557	-0.00669621672340331	-0.00756890497197446	-0.00229952334157189	-0.00130017831523764	-0.004395427996706	-0.00692834812274451	0.00597373905804263	-0.00386202783855219	-0.002547015926783	-0.00215923343758803
"HMR_7749"	0.0374039745124426	0.0312483156457765	0.0352308446555523	0.0352250597560373	0.033991168029546	0.0317837507777876	0.032117017153191	0.0369908219588244	0.0365944199308823	0.0400572668602867	0.0337692824879232	0.029115657325483	0.0377744219783638	0.0330397464185077	0.0233663821244273	0.0359986456636014	0.032999050538546	0.0325255891932505
"HMR_8360"	-7.70067692092643e-09	-7.74391107551865e-09	-8.02909204815023e-09	-7.84960277648364e-09	-7.92632198839896e-09	-7.88912445802112e-09	-7.96253945523564e-09	-8.11720438471038e-09	-7.9139136744974e-09	-7.84447369817714e-09	-7.88501418326677e-09	-7.85746341329631e-09	-7.95123139332009e-09	-8.06188709062979e-09	-6.82430098318457e-09	-8.05194179822681e-09	-7.84005798693600e-09	-8.096488840881e-09
"HMR_8652"	-5.59464179895485e-16	-8.35448614555693e-16	7.34612575968849e-14	4.24244536289539e-12	-1.08986759756414e-15	-8.57219049407258e-16	-7.65232728414167e-16	-1.12118279472055e-15	-7.49918694129044e-16	-6.75405473561006e-16	-9.24353167749647e-16	-1.09155273107654e-15	-9.33691169582346e-16	-7.4929405883976e-16	2.46763280471584e-10	-8.03943777662117e-16	-7.85857806146419e-16	-1.08186397893652e-15
"HMR_8757"	-9.02835142347241e-09	-8.99676145397838e-09	-9.12177070257894e-09	-9.05663478717522e-09	-9.11013903013728e-09	-9.03258830435912e-09	-9.09552492301759e-09	-9.13188048123022e-09	-9.08507858896876e-09	-9.06894124340506e-09	-9.00544423175535e-09	-9.05317146638034e-09	-9.08162400041553e-09	-9.09855874105145e-09	-8.32904568044184e-09	-9.1034450461251e-09	-9.15786568289413e-09	-9.1212726565909e-09
"HMR_3989"	-9.16001337033057e-09	-9.26031715116172e-09	-9.2501145637657e-09	-9.29079043440484e-09	-9.26518078103698e-09	-9.22617087206989e-09	-9.31277582912471e-09	-9.26383060798498e-09	-9.22512525178632e-09	-9.26655712158917e-09	-9.30262318428175e-09	-9.29492856081924e-09	-9.19285815609234e-09	-9.16872382802267e-09	-8.06030826799766e-09	-9.26197927205711e-09	-9.2731896102214e-09	-9.24488139649432e-09
