"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"D30"	"D31"	"D32"	"D34"	"D35"	"D36"	"D37"	"D38"	"D39"	"D40"
"HMR_0706"	-1.04798314150984e-12	-1.02929566389306e-12	-1.08035636793922e-12	-1.02887597427758e-12	-1.13451927842933e-12	-1.50560825816669e-12	-1.1515616896336e-12	-1.11690454894798e-12	-1.09645403248986e-12	-1.03921492171722e-12	-1.03936530368893e-12	-1.08829850621579e-12	-1.01582424570955e-12	-9.62011765594724e-13	1.14068744987823e-10	-1.07937590343176e-12	-1.04707056652426e-12	-1.13488902100569e-12	-1.0818180495367e-12	-1.07597859902867e-12	-9.85871741245189e-13	-1.42002000509759e-12	-8.95789810106516e-13	-1.09716090347331e-12	-9.61950271029826e-13	-1.0101208055632e-12	-1.04945023534622e-12	-1.11004502580684e-12
"HMR_0708"	-3.5019487062261e-13	-3.43832877145829e-13	-3.59421215868584e-13	-3.44201518790758e-13	-3.79103746736088e-13	-4.82051601422919e-13	-3.84541293222672e-13	-3.73161392898409e-13	-3.66048712701577e-13	-3.47188993440839e-13	-3.47033927575007e-13	-3.63342475053553e-13	-3.39401236757858e-13	-3.21035773002421e-13	5.43928222338082e-11	-3.60663344820966e-13	-3.49524711958628e-13	-3.78776256759633e-13	-3.6142189166983e-13	-3.59395273356748e-13	-3.29295959524275e-13	-4.52134887233293e-13	-2.99072307492256e-13	-3.65035983345738e-13	-3.21209782049519e-13	-3.36082504403351e-13	-3.50596318278813e-13	-3.23708128829632e-13
"HMR_7598"	1.44585299790307e-05	1.08628151119257e-05	3.96790874456747e-05	6.26623870434623e-06	1.14831846657339e-05	0.000147151350709541	1.58297607908852e-05	1.46659216644034e-05	2.18348904707494e-05	1.47169260550049e-05	1.76354113219404e-05	1.6330130536725e-05	1.62800390730705e-05	2.0463044984409e-05	0.000187708123808905	1.39079726847264e-05	1.76771430472816e-05	1.70026291083212e-05	1.79791382783705e-05	1.59406072989875e-05	1.56142711330438e-05	0.000169074052147781	1.98105783165518e-05	4.56977588086709e-05	1.84111603292818e-05	3.2559740252231e-05	1.55842433321222e-05	0.00020687996533252
"HMR_7600"	1.44585339640686e-05	1.08628190219058e-05	3.96790931679515e-05	6.26624229244245e-06	1.1483188783333e-05	0.000147151357350716	1.58297653789723e-05	1.46659259118556e-05	2.18348949750997e-05	1.47169302281783e-05	1.7635415371037e-05	1.63301347808138e-05	1.62800430092527e-05	2.04630489928615e-05	0.00018770822054136	1.39079768263915e-05	1.76771473479551e-05	1.70026336799128e-05	1.79791424590494e-05	1.5940611455557e-05	1.56142750125896e-05	0.000169074059125098	1.98105820325137e-05	4.56977644322478e-05	1.84111642697739e-05	3.25597453160126e-05	1.5584247318516e-05	0.000206879970038619
"HMR_7602"	0.000747133201807319	0.000444369331280882	0.000555093983754397	0.000497658760282492	0.000681950443736775	0.000536371511847364	0.000429980287048494	0.000755923205003305	0.000766115971702218	0.000529542286252931	0.000621524780182924	0.000469785832534636	0.000710421758099661	0.000754872404687081	0.000405362660730069	0.000624950216894408	0.000672275255896159	0.00048919393777868	0.000846584909805581	0.000647783750300895	0.000840838829453867	0.000536577186558147	0.00111710462132065	0.000646689879135836	0.000834492851561966	0.000492728232145933	0.000987259972811878	0.000581097843848383
"HMR_7603"	0.000747133201324138	0.000444369330807462	0.000555093983028788	0.000497658759826409	0.000681950443235086	0.00053637151299028	0.000429980286486366	0.000755923204492912	0.000766115971142909	0.000529542285740235	0.000621524779689203	0.000469785832015943	0.000710421757622095	0.000754872404198072	0.000405362696929102	0.000624950216395396	0.000672275255368842	0.000489193937218326	0.000846584909297327	0.000647783749796246	0.00084083882898193	0.000536577187453238	0.0011171046208658	0.000646689878423442	0.000834492851082529	0.000492728231507958	0.000987259972327694	0.000581097847791409
"HMR_7604"	7.18564097113017e-13	7.08058611742501e-13	1.00394692559291e-12	6.32924268550994e-13	7.41712247176451e-13	1.33200395158184e-12	8.2261975009601e-13	7.67358399045293e-13	8.01914090686751e-13	7.47693573721619e-13	7.27029547675784e-13	7.62820362432137e-13	7.08710867769469e-13	7.19285742079023e-13	1.1431258717387e-11	7.50843831553993e-13	7.70078445455624e-13	8.206491042273e-13	7.53411222298439e-13	7.48248685233932e-13	6.97220059464598e-13	1.35996769401459e-12	6.64968080599238e-13	9.85850290291523e-13	7.06018576934753e-13	8.90287843446913e-13	7.17620407542086e-13	1.19160237233018e-12
"HMR_7605"	-6.91743555860261e-13	-6.77223146531967e-13	-9.96429527889138e-13	-6.21850782444884e-13	-7.13828037449621e-13	-1.61546311787524e-12	-7.9720223658354e-13	-7.37359805516148e-13	-7.83309188594966e-13	-7.25049321828762e-13	-7.03563846777407e-13	-7.36696650061314e-13	-6.83537152469436e-13	-6.97458712733903e-13	-1.3576228115296e-11	-7.17573227897568e-13	-7.46786187041626e-13	-7.93452451585145e-13	-7.26011094278769e-13	-7.21404369745245e-13	-6.74982800236333e-13	-1.63957087973789e-12	-6.46953919362922e-13	-9.79171661793625e-13	-6.86140271144367e-13	-8.81307535289908e-13	-6.92590103834628e-13	-1.84477119102705e-12
"HMR_7606"	-1.89190519280065e-13	-1.90045305825886e-13	-2.4940060319564e-13	-1.63899942733981e-13	-1.96572650101318e-13	5.42935892305472e-13	-2.14600810622614e-13	-2.01143752479856e-13	-2.06505153155548e-13	-1.94900508924006e-13	-1.89798336742092e-13	-2.00967004488833e-13	-1.85474369971487e-13	-1.86283232566742e-13	5.66520238841199e-12	-2.0085449016355e-13	-2.00214066247862e-13	-2.15869044523698e-13	-1.98770367215059e-13	-1.96356081559623e-13	-1.81242515751069e-13	4.48220290742208e-13	-1.71048555201991e-13	-2.44175704066452e-13	-1.81076563024366e-13	-2.22055999954368e-13	-1.88018856323535e-13	1.77140506183295e-12
"HMR_7607"	-1.51376785011595e-13	-1.46355001518877e-13	-2.40160913526146e-13	-1.4763850781192e-13	-1.56919637177977e-13	3.57666478803913e-13	-1.78615997900199e-13	-1.59045980972581e-13	-1.80268161755546e-13	-1.63088715445398e-13	-1.56344262756706e-13	-1.63791382480024e-13	-1.50023053482603e-13	-1.55627496975654e-13	2.54800140420616e-11	-1.53924642796443e-13	-1.67606378895674e-13	-1.77220451951741e-13	-1.59726174425933e-13	-1.58409553859621e-13	-1.49807993251388e-13	2.74764546544918e-13	-1.45599776425442e-13	-2.35965026697557e-13	-1.53255527419297e-13	-2.1041942226612e-13	-1.52387257788985e-13	1.22135982189429e-12
"HMR_7610"	-1.31214234200261e-08	-1.18213203392781e-08	-1.0638636763205e-08	-1.18371499407965e-08	-1.12272478397513e-08	7.59566921859633e-09	-1.01433785676397e-08	-1.11440499883653e-08	-1.17355385825801e-08	-1.06849240844031e-08	-1.26557883894929e-08	-1.10149040999374e-08	-1.27213911765844e-08	-1.20593615787756e-08	3.52834813907577e-07	-1.20761897703936e-08	-1.25347871110515e-08	-1.34408315172196e-08	-1.11958232962284e-08	-1.17586283071569e-08	-1.24276047924754e-08	-3.56415193192294e-09	-1.50207137977754e-08	-1.18161449097487e-08	-1.32774610334119e-08	-1.00257059737485e-08	-1.33299227211836e-08	1.34407790869373e-08
"HMR_7614"	0.000858386045347553	0.000540312697688146	0.00064845604870084	0.000587796221312433	0.000787950269325029	0.000558715894075339	0.000529595073170353	0.000863805488441433	0.000854695987871194	0.000640301615394197	0.00071502534777832	0.000581348766914052	0.000846577570591502	0.000882029873910925	0.000439144564235917	0.000745190454341673	0.000764057337231974	0.000586243783479633	0.00100031416403438	0.000786867383383182	0.000963859610039588	0.000558881307001977	0.0012351727326026	0.000753507712099246	0.000977349450005456	0.000593491222248398	0.0010997262697658	0.000611838184875656
"HMR_7615"	0.000650299379624437	0.000365462398936892	0.000475173652080432	0.000421343535202802	0.000590210218301982	0.000514920023408936	0.000349102391396541	0.000661514424349311	0.000686716237145427	0.00043794187345495	0.000540250721963453	0.000379631952896031	0.000596163809914941	0.000646046382731683	0.00037436245487429	0.000524111152475312	0.000591518351553051	0.000408210022410804	0.00071648073946296	0.000533283767241458	0.000733519499754628	0.000515162559868076	0.0010103223758534	0.000555014471785537	0.000712517065759663	0.000409072573847804	0.00088629524816309	0.000551896844125684
"HMR_0024"	1.15334971003724e-16	1.12629914269429e-16	2.24207996810641e-16	9.01338191060139e-17	1.22826553461757e-16	1.04167770601885e-15	1.52610860844443e-16	1.3268891942196e-16	1.46400483886753e-16	1.27980259974709e-16	1.19087794943962e-16	1.31088248605359e-16	1.15108107481999e-16	1.17926192869574e-16	2.86671034823837e-11	1.26007068283472e-16	1.35243050721479e-16	1.50663402434062e-16	1.29701512722782e-16	1.27286991282402e-16	1.07475305700697e-16	1.01247799332774e-15	1.00751215146319e-16	2.20677476872664e-16	1.12060747889623e-16	1.84169996064343e-16	1.16549940537501e-16	2.17502524031721e-15
"HMR_0025"	1.79173357393259	1.84330301509272	1.64942348202223	1.72850917777365	1.75538437733763	1.66421093461233	1.76520882071412	1.82126590755797	1.67743200152748	1.64744274058132	1.84173849380418	1.83679018538729	1.80433746539977	1.81511626367478	1.55679819575949	1.7022588117208	1.66039573850255	1.83868556034892	1.76120550553643	1.85451504264406	1.8462500240167	1.64933194523942	1.7120854907215	1.83092526948916	1.84803735930962	1.72956892489904	1.81545469271966	1.64643362103925
"HMR_0026"	-7.59074061784002e-17	-7.41880592609864e-17	-1.47870603454907e-16	-5.98889308101412e-17	-8.0827212529985e-17	-6.94472775775567e-16	-1.02166959461698e-16	-8.93457832171407e-17	-9.58231129514021e-17	-8.63530484154796e-17	-7.84510626595625e-17	-8.60894236133139e-17	-7.81605011180977e-17	-7.99519271859848e-17	-2.35943525117575e-11	-8.28490100515081e-17	-9.11276736114643e-17	-9.85326621946818e-17	-8.76051919950956e-17	-8.59122641293443e-17	-6.86720762013009e-17	-6.75635295198234e-16	-6.67954469323908e-17	-1.48022704497526e-16	-7.38264581737721e-17	-1.2464723327791e-16	-7.66796732497878e-17	-1.46725450847508e-15
"HMR_0027"	-7.5907405929261e-17	-7.41880592609964e-17	-1.47870603455622e-16	-5.98889308089676e-17	-8.08272122808456e-17	-6.94472775775567e-16	-1.02166959214706e-16	-8.93457832171407e-17	-9.58231127044288e-17	-8.63530484154796e-17	-7.84510624140466e-17	-8.60894236133141e-17	-7.8160501369145e-17	-7.99519271859848e-17	-2.33831592101582e-11	-8.28490100514889e-17	-9.1127673609279e-17	-9.85326621946818e-17	-8.76051914960634e-17	-8.59122641293443e-17	-6.86720762013009e-17	-6.75635295198234e-16	-6.67954469323908e-17	-1.48022704497526e-16	-7.38264579246139e-17	-1.24647233277881e-16	-7.6679673498927e-17	-1.4672543668998e-15
"HMR_0028"	-7.59074061784002e-17	-7.41880590118469e-17	-1.47870603704781e-16	-5.98889308101412e-17	-8.08272122808456e-17	-6.94472775528329e-16	-1.02166959709683e-16	-8.93457832188677e-17	-9.58231129514021e-17	-8.63530484154796e-17	-7.84510626595625e-17	-8.6089423366341e-17	-7.81605013650708e-17	-7.99519271859848e-17	-2.46318585514286e-11	-8.28490100515081e-17	-9.1127673609279e-17	-9.85326621946818e-17	-8.76051919950956e-17	-8.59122638794705e-17	-6.8672076202494e-17	-6.75635295198234e-16	-6.67954469323908e-17	-1.48022704497526e-16	-7.38264576754557e-17	-1.24647233277874e-16	-7.6679673498927e-17	-1.4672545790282e-15
"HMR_0029"	5.98115214418724e-16	5.74240441344853e-16	1.5475674266968e-15	1.8930023459134e-16	6.376526011573e-16	5.84710785896463e-15	6.36596950460982e-16	5.46802249242528e-16	6.69410827494784e-16	4.95652802857319e-16	5.94325040295886e-16	5.87191568129267e-16	4.68567421727829e-16	5.20388246010386e-16	1.79351574991428e-10	5.78762976485185e-16	5.00660010031149e-16	7.02658282083668e-16	4.58783622309521e-16	5.60796361879481e-16	4.74595423074259e-16	5.6716799593442e-15	2.34172128902564e-16	1.38077566067271e-15	6.13978637079902e-16	1.31099399847238e-15	6.09223548889234e-16	1.26271520700733e-14
"HMR_0030"	1.79173357393259	1.84330301509272	1.64942348202223	1.72850917777365	1.75538437733763	1.66421093461233	1.76520882071412	1.82126590755797	1.67743200152748	1.64744274058132	1.84173849380418	1.83679018538729	1.80433746539977	1.81511626367478	1.55679819569175	1.7022588117208	1.66039573850255	1.83868556034892	1.76120550553643	1.85451504264406	1.8462500240167	1.64933194523941	1.7120854907215	1.83092526948916	1.84803735930962	1.72956892489904	1.81545469271966	1.64643362103925
"HMR_7200"	0.000345360261246187	0.000273038063278204	0.000293891449411906	0.000278839629612224	0.000311904000191951	0.000213110803102322	0.000296057675917103	0.000323888476084847	0.00030642976185307	0.000323446568695352	0.00029342921327715	0.000285060353834082	0.00036279491650564	0.000364765444755377	9.78991184794776e-05	0.000331007242207231	0.000339284518743013	0.000288433191122367	0.000368117702696476	0.000361996150402788	0.000363740756698882	0.00024144032148412	0.000338299553880076	0.000351506546584657	0.000414260432780152	0.000288833528815199	0.000348191500077315	0.000158214378894942
"HMR_7202"	0.000345360261218672	0.000273038063244118	0.000293891449365416	0.00027883962958713	0.000311904000163198	0.000213110806637507	0.000296057675881175	0.000323888476051313	0.00030642976182013	0.000323446568664037	0.00029342921324729	0.000285060353803085	0.000362794916475638	0.000364765444728749	9.78991686296488e-05	0.000331007242176408	0.000339284518711245	0.000288433191088325	0.000368117702666815	0.000361996150373493	0.000363740756671641	0.000241440324670256	0.0003382995538548	0.000351506546541173	0.000414260432751572	0.000288833528777662	0.000348191500049238	0.000158214392100944
"HMR_7203"	0.000345360261208014	0.00027303806323073	0.000293891449348733	0.000278839629577539	0.000311904000152684	0.000213110808883961	0.000296057675867614	0.000323888476038127	0.000306429761807999	0.00032344656865202	0.000293429213236047	0.000285060353791544	0.000362794916463545	0.000364765444718811	9.78992083100736e-05	0.000331007242164658	0.000339284518699119	0.000288433191075935	0.000368117702655704	0.000361996150362242	0.000363740756660951	0.000241440326637971	0.00033829955384479	0.000351506546525426	0.000414260432739928	0.00028883352876467	0.000348191500038682	0.000158214399855073
"HMR_7205"	0.000345360261200635	0.000273038063221249	0.000293891449338567	0.00027883962957114	0.000311904000146269	0.000213110811276413	0.000296057675858645	0.000323888476028799	0.000306429761800321	0.000323446568643753	0.000293429213228711	0.000285060353784203	0.000362794916454661	0.000364765444712329	9.78992658864382e-05	0.000331007242156791	0.000339284518690925	0.000288433191068403	0.000368117702648466	0.000361996150354567	0.000363740756653313	0.000241440328686502	0.000338299553837482	0.000351506546515698	0.00041426043273106	0.000288833528757565	0.000348191500031777	0.000158214407415564
"HMR_7206"	0.00031940483884199	0.000252628529769687	0.000271453755454899	0.000258450137789988	0.00028750534340573	0.000200751854919229	0.000272867387566659	0.00029959837971137	0.000282456954468425	0.000299966046804471	0.000270409090649035	0.000263151188283251	0.000335226460236176	0.000338631055919688	9.60868613069558e-05	0.000307060313643973	0.000315170473208345	0.000265731898215882	0.000340598783625558	0.000334848004103124	0.000335257033505205	0.000229103131879651	0.000312631515685935	0.000326883654476023	0.000382929858730369	0.000268216593907489	0.000323255710586755	0.000152103220989646
"HMR_7207"	2.59554223489124e-05	2.04095334404783e-05	2.24376938757055e-05	2.03894917714803e-05	2.4398656731717e-05	1.23589587296158e-05	2.3190288281312e-05	2.42900963058212e-05	2.3972807322925e-05	2.34805218288998e-05	2.30201225709144e-05	2.19091654922125e-05	2.75684562075592e-05	2.61343887853456e-05	1.81248167152468e-06	2.39469285028362e-05	2.41140454729769e-05	2.27012928439189e-05	2.75189190136109e-05	2.71481462419061e-05	2.84837231388541e-05	1.23371988236977e-05	2.56680381432134e-05	2.46228920319896e-05	3.1330573990266e-05	2.06169348445457e-05	2.49357894364264e-05	6.11119271432805e-06
"HMR_7208"	2.59554223557132e-05	2.04095334464304e-05	2.24376938923005e-05	2.03894917767583e-05	2.43986567396025e-05	1.23589621178225e-05	2.31902882904115e-05	2.42900963116377e-05	2.39728073324981e-05	2.34805218357435e-05	2.30201225786165e-05	2.19091655013698e-05	2.7568456212192e-05	2.61343887937798e-05	1.81257250797011e-06	2.39469285104009e-05	2.41140454815666e-05	2.27012928549924e-05	2.75189190212285e-05	2.71481462487417e-05	2.84837231448519e-05	1.2337201771e-05	2.56680381493937e-05	2.46228920474449e-05	3.13305739952122e-05	2.0616934859996e-05	2.4935789443946e-05	6.11120126243406e-06
"HMR_7209"	2.59554223586632e-05	2.04095334493092e-05	2.24376939095345e-05	2.03894917773911e-05	2.43986567437691e-05	1.23589662639183e-05	2.31902882962422e-05	2.42900963133159e-05	2.39728073393597e-05	2.34805218390186e-05	2.30201225835913e-05	2.19091655076257e-05	2.75684562129874e-05	2.61343888000468e-05	1.8126790050649e-06	2.39469285143194e-05	2.41140454872258e-05	2.2701292863487e-05	2.75189190251953e-05	2.71481462520877e-05	2.84837231477155e-05	1.23372054306202e-05	2.56680381530113e-05	2.46228920631056e-05	3.13305739970415e-05	2.06169348754091e-05	2.49357894482574e-05	6.1112112618569e-06
"HMR_7210"	2.59554223781469e-05	2.04095334692237e-05	2.24376939513258e-05	2.03894917929736e-05	2.43986567646432e-05	1.23589714257857e-05	2.31902883218461e-05	2.42900963324183e-05	2.39728073647655e-05	2.34805218595192e-05	2.30201226050294e-05	2.19091655317782e-05	2.75684562293418e-05	2.61343888220433e-05	1.81279867275563e-06	2.39469285357847e-05	2.41140455110775e-05	2.27012928916575e-05	2.75189190460763e-05	2.71481462718068e-05	2.84837231658314e-05	1.23372100206936e-05	2.56680381711427e-05	2.46228921019065e-05	3.13305740142416e-05	2.06169349118028e-05	2.49357894686836e-05	6.11122352095021e-06
"HMR_7211"	2.59554223937798e-05	2.04095334860649e-05	2.2437693993756e-05	2.03894918039108e-05	2.43986567817984e-05	1.23589773455382e-05	2.31902883441811e-05	2.42900963473823e-05	2.39728073874598e-05	2.34805218764512e-05	2.30201226237401e-05	2.19091655530294e-05	2.75684562418587e-05	2.61343888418725e-05	1.81293398666077e-06	2.39469285536038e-05	2.41140455319988e-05	2.27012929172493e-05	2.75189190633065e-05	2.71481462880363e-05	2.84837231808131e-05	1.23372153230816e-05	2.56680381867115e-05	2.46228921409128e-05	3.13305740283249e-05	2.06169349481594e-05	2.49357894859016e-05	6.1112372313309e-06
"HMR_7212"	2.59554224259465e-05	2.04095335199417e-05	2.24376940607435e-05	2.03894918297978e-05	2.43986568156612e-05	1.23589842810575e-05	2.31902883862893e-05	2.42900963797706e-05	2.39728074286982e-05	2.34805219106086e-05	2.30201226589143e-05	2.19091655921771e-05	2.75684562699345e-05	2.61343888774311e-05	1.81308245441815e-06	2.39469285889696e-05	2.41140455711125e-05	2.27012929625169e-05	2.75189190974508e-05	2.71481463206389e-05	2.84837232110471e-05	1.23372215559188e-05	2.56680382167942e-05	2.46228922030592e-05	3.13305740577789e-05	2.06169350054965e-05	2.49357895192344e-05	6.11125320134883e-06
"HMR_7213"	2.59554224542623e-05	2.04095335507452e-05	2.243769412837e-05	2.03894918510394e-05	2.4398656845805e-05	1.23589919744564e-05	2.31902884251286e-05	2.42900964080205e-05	2.39728074672251e-05	2.34805219411974e-05	2.3020122691361e-05	2.19091656284235e-05	2.7568456294173e-05	2.61343889108226e-05	1.81324654933879e-06	2.39469286206892e-05	2.41140456072959e-05	2.27012930052058e-05	2.75189191279443e-05	2.71481463497519e-05	2.84837232381469e-05	1.2337228501066e-05	2.56680382443142e-05	2.46228922654111e-05	3.13305740841161e-05	2.06169350627964e-05	2.4935789549359e-05	6.11127062261715e-06
"HMR_7214"	2.59554224991119e-05	2.04095335985844e-05	2.24376942205539e-05	2.03894918872307e-05	2.43986568926564e-05	1.2359000683616e-05	2.31902884837411e-05	2.42900964536947e-05	2.39728075242962e-05	2.34805219890116e-05	2.30201227402711e-05	2.19091656825664e-05	2.75684563339703e-05	2.61343889599434e-05	1.81342377675462e-06	2.39469286699557e-05	2.41140456616717e-05	2.27012930675705e-05	2.7518919175352e-05	2.7148146395238e-05	2.8483723280499e-05	1.23372363766571e-05	2.5668038286348e-05	2.46228923509031e-05	3.1330574125824e-05	2.0616935141077e-05	2.49357895955984e-05	6.11129030348189e-06
"HMR_7215"	2.59554225401107e-05	2.04095336433503e-05	2.24376943133766e-05	2.03894919187768e-05	2.43986569357888e-05	1.23590101506482e-05	2.31902885390847e-05	2.42900964952305e-05	2.39728075786558e-05	2.34805220332573e-05	2.30201227864537e-05	2.1909165733808e-05	2.75684563699302e-05	2.6134389006897e-05	1.81361660767232e-06	2.39469287155758e-05	2.41140457131171e-05	2.27012931273564e-05	2.75189192191089e-05	2.71481464372345e-05	2.84837233197169e-05	1.23372449645525e-05	2.56680383258192e-05	2.46228924366006e-05	3.13305741644152e-05	2.06169352193204e-05	2.49357896386296e-05	6.11131143555243e-06
"HMR_7216"	2.59554225976433e-05	2.04095337051518e-05	2.24376944307567e-05	2.03894919652726e-05	2.43986569956288e-05	1.23590206334334e-05	2.31902886142015e-05	2.42900965541905e-05	2.39728076515595e-05	2.34805220947284e-05	2.30201228490998e-05	2.19091658029462e-05	2.7568456421449e-05	2.613438906958e-05	1.81382254512141e-06	2.39469287787428e-05	2.4114045782755e-05	2.27012932068182e-05	2.75189192797799e-05	2.71481464956041e-05	2.84837233741871e-05	1.23372544828852e-05	2.56680383798042e-05	2.46228925454382e-05	3.1330574218377e-05	2.06169353185444e-05	2.49357896977756e-05	6.11133482717102e-06
"HMR_7217"	2.59554226385249e-05	2.04095337519889e-05	2.24376945159752e-05	2.03894919991666e-05	2.43986570361561e-05	1.23590380419242e-05	2.31902886688621e-05	2.42900965904091e-05	2.39728077016222e-05	2.34805221330468e-05	2.3020122896792e-05	2.19091658568473e-05	2.7568456449363e-05	2.61343891127698e-05	1.8140657167341e-06	2.39469288235868e-05	2.41140458300765e-05	2.27012932640037e-05	2.75189193240972e-05	2.71481465379825e-05	2.8483723414559e-05	1.2337270140604e-05	2.56680384192917e-05	2.46228926293346e-05	3.1330574252783e-05	2.06169353970898e-05	2.49357897411175e-05	6.11137992539087e-06
"HMR_7218"	2.59554226775537e-05	2.04095337968499e-05	2.24376945997219e-05	2.03894920312168e-05	2.43986570748952e-05	1.23590568940161e-05	2.3190288721584e-05	2.42900966242135e-05	2.39728077500415e-05	2.34805221696939e-05	2.30201229427464e-05	2.19091659087596e-05	2.75684564748773e-05	2.61343891544483e-05	1.81430051068116e-06	2.39469288664541e-05	2.41140458755301e-05	2.2701293319225e-05	2.75189193665194e-05	2.71481465783762e-05	2.84837234531714e-05	1.23372871299611e-05	2.56680384570941e-05	2.46228927113479e-05	3.13305742853664e-05	2.06169354738061e-05	2.49357897826078e-05	6.11143043630997e-06
"HMR_7219"	2.59554227163994e-05	2.04095338420164e-05	2.24376946860077e-05	2.03894920632386e-05	2.43986571142893e-05	1.23590800769566e-05	2.31902887752941e-05	2.4290096656652e-05	2.39728077990665e-05	2.34805222065929e-05	2.30201229892622e-05	2.19091659612904e-05	2.75684564980354e-05	2.61343891962669e-05	1.81454788947678e-06	2.3946928910135e-05	2.41140459214762e-05	2.2701293375633e-05	2.75189194089803e-05	2.71481466186428e-05	2.84837234915623e-05	1.23373079877249e-05	2.56680384942036e-05	2.46228927955139e-05	3.13305743172361e-05	2.06169355531902e-05	2.4935789824043e-05	6.1114948516365e-06
"HMR_7220"	2.59554227558969e-05	2.04095338886291e-05	2.2437694776838e-05	2.03894920961397e-05	2.43986571555601e-05	1.23591090343632e-05	2.31902888314556e-05	2.4290096688249e-05	2.39728078498215e-05	2.34805222447052e-05	2.30201230374894e-05	2.19091660157437e-05	2.75684565188593e-05	2.61343892390513e-05	1.81481860520144e-06	2.39469289560244e-05	2.41140459690949e-05	2.27012934348032e-05	2.7518919452447e-05	2.71481466597109e-05	2.84837235305008e-05	1.23373339822745e-05	2.56680385311163e-05	2.46228928838506e-05	3.13305743489466e-05	2.06169356374904e-05	2.49357898663215e-05	6.11157741716198e-06
"HMR_7221"	2.59554227943764e-05	2.04095339344066e-05	2.24376948682019e-05	2.03894921281046e-05	2.43986571962644e-05	1.23591408789667e-05	2.31902888871419e-05	2.4290096717956e-05	2.39728079000576e-05	2.34805222821079e-05	2.30201230851284e-05	2.19091660695118e-05	2.75684565373053e-05	2.613438928115e-05	1.81509539482948e-06	2.39469290013322e-05	2.4114046016026e-05	2.27012934935847e-05	2.75189194949854e-05	2.71481466997231e-05	2.84837235684489e-05	1.23373625768225e-05	2.566803856684e-05	2.46228929723221e-05	3.1330574379389e-05	2.06169357222101e-05	2.49357899076467e-05	6.11166964097034e-06
"HMR_7222"	2.5955422831838e-05	2.04095339793487e-05	2.24376949600995e-05	2.03894921591334e-05	2.4398657236402e-05	1.23591756107523e-05	2.31902889423528e-05	2.4290096745773e-05	2.39728079497749e-05	2.34805223188008e-05	2.30201231321793e-05	2.19091661225949e-05	2.75684565533734e-05	2.61343893225631e-05	1.81539531809375e-06	2.39469290460585e-05	2.41140460622693e-05	2.27012935519775e-05	2.75189195365956e-05	2.71481467386793e-05	2.84837236054064e-05	1.23373937713562e-05	2.56680386013746e-05	2.46228930609284e-05	3.13305744085632e-05	2.0616935807349e-05	2.49357899480186e-05	6.11177152291175e-06
"HMR_7490"	3.21501876489695e-05	2.55984420902083e-05	2.83550424299536e-05	2.73966554075517e-05	2.93093083310462e-05	1.5097943131664e-05	2.77456660730179e-05	2.88528456609923e-05	2.92574726081621e-05	3.14517115294207e-05	2.44659538114912e-05	2.61216852027934e-05	3.33206268483162e-05	3.68709892950823e-05	3.00872414192864e-06	3.0110849836003e-05	3.08512151045104e-05	2.74826154000753e-05	3.37067051154609e-05	3.18697565421766e-05	3.2856571513004e-05	1.70825427174356e-05	3.10210420178258e-05	3.09420653169643e-05	3.83326122294179e-05	2.55290003079137e-05	3.08419533873262e-05	8.44368997673859e-06
"HMR_7491"	0.000171986777865787	0.000134384334823444	0.000148555865625851	0.000138180024633863	0.00015424256404248	0.00010962543431233	0.000144846758400801	0.000164859371503174	0.000154139213804254	0.000159862028223465	0.000142138610670679	0.000138287298589492	0.000179865496292177	0.000183990870852097	5.90912843841097e-05	0.000161836063537942	0.000172266064538901	0.000145189194694452	0.000185679777050659	0.000181717901725114	0.000185127529999226	0.000127089640448379	0.0001671949679082	0.00017544527166478	0.000206194200665616	0.000142093671869109	0.000173434409765799	8.67854360894256e-05
"HMR_7492"	1.49715307652071e-06	8.38472239527276e-07	1.42751438910212e-06	8.54696537182413e-07	1.37957624455344e-06	4.83900039062213e-07	1.67758339284705e-06	1.96809534267348e-06	1.10047817211835e-06	2.12822634265255e-06	1.20409035215792e-06	1.24766016009579e-06	1.79691705816796e-06	7.4185013559262e-07	4.58769889502375e-07	1.06029310667738e-06	1.7136506847367e-06	8.20700193805367e-07	2.31052514960774e-06	2.18077368304457e-06	2.60248775209553e-06	6.50499614190403e-07	1.42920643308618e-06	1.99540788965864e-06	2.05316289756579e-06	1.65005585008993e-06	1.94401455073332e-06	3.76807652491036e-07
"HMR_7493"	3.3647340736043e-05	2.64369143402493e-05	2.97825568454266e-05	2.82513519537043e-05	3.06888845882496e-05	1.55818534867643e-05	2.94232494813026e-05	3.082094101196e-05	3.03579507951293e-05	3.35799378836321e-05	2.56700441760326e-05	2.73693453772493e-05	3.51175439112512e-05	3.76128394434096e-05	3.46761208398443e-06	3.11711429562263e-05	3.25648658031129e-05	2.83033156115108e-05	3.60172302773886e-05	3.40505302363942e-05	3.5459059274883e-05	1.7733051292363e-05	3.24502484600337e-05	3.29374732315581e-05	4.0385775134749e-05	2.71790561832529e-05	3.27859679497438e-05	8.82052785751104e-06
