"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"D30"	"D31"	"D32"	"D34"	"D35"	"D36"	"D37"	"D38"	"D39"	"D40"
"HMR_4360"	2.60554361519405e-05	1.54350888060968e-05	1.23962303515315e-05	1.44471074993018e-05	1.3953692859136e-05	0.00100492996300793	1.47621201118492e-05	1.72835471251062e-05	1.44284580428858e-05	2.17882761180582e-05	2.52810395392299e-05	2.1255344035355e-05	2.76565926377945e-05	1.66571747176743e-05	1.4422974416438e-05	2.09204186506169e-05	2.20641040545539e-05	1.58348855104547e-05	2.09443484555308e-05	8.44307090277275e-06	1.13536031471781e-05	2.84257187693994e-05	1.6935806187199e-05	0.00119752654058481	0.000253116754933753	1.41670370382118e-05	1.22393283767067e-05	0.000945916720851084	1.91039184737831e-05	2.35334977035897e-05	2.60756983366738e-05	2.23480737609205e-05	1.82139447590065e-05	2.85195481084737e-05	3.32746162243584e-05	1.73995153349735e-05	3.00584734448698e-05	2.8731375045576e-05	2.46256981956438e-05
"HMR_4363"	0.361337027711888	0.335464464452181	0.342029941486114	0.349762827395844	0.343943336698623	0.550039415932763	0.339186651515417	0.363504079443938	0.354836775552788	0.346326181573088	0.350181899370674	0.343097174073873	0.375582268709602	0.346225435843421	0.324679742640781	0.359756854871843	0.332891964381278	0.345472029560051	0.371476986392985	0.329646668286637	0.315141093728556	0.371055140701238	0.327938995037606	0.494866578761474	0.377011427471158	0.341323547905417	0.308475094903469	0.458343404649281	0.342442876258915	0.3875352732593	0.406011109984449	0.37147928924254	0.329727660939151	0.363626187294907	0.354011519822478	0.381015613296513	0.330952465309897	0.362977650213589	0.326856675662725
"HMR_4365"	-0.353883012568401	-0.324196066449787	-0.331857518082225	-0.336667819633837	-0.332889806811427	-0.547215383648294	-0.327385074808024	-0.355168845912488	-0.346651120212337	-0.338436803427978	-0.34055082095311	-0.330603537775345	-0.368517072126565	-0.339356741131702	-0.310767017725895	-0.347902558380131	-0.324108434919454	-0.335292119605922	-0.361935079325047	-0.305736916876706	-0.294986280630289	-0.359392195977174	-0.31791381630322	-0.492412694916492	-0.362541976464974	-0.326280223942154	-0.290981709503089	-0.456228647582652	-0.329768499966539	-0.377707664041832	-0.394782572130688	-0.36362315854499	-0.314498873897265	-0.357175030172614	-0.3432191719483	-0.373911175216218	-0.315121248409714	-0.356646701048489	-0.313720066684951
"HMR_4368"	0.350356639598941	0.312231328045864	0.323313359783003	0.319427548023343	0.324227751570638	0.542940963366551	0.320142327596236	0.349853816726235	0.341179806089536	0.330816800243982	0.333157490657848	0.321543243445426	0.364010738153052	0.340183325447886	0.296105459318787	0.341474065194405	0.31680365939974	0.323837426443436	0.35839577656744	0.284184089970693	0.276632956117575	0.353272875429702	0.305930714226277	0.487860430506002	0.350352022111577	0.311123917863745	0.273481956479315	0.452682356983174	0.323708002684207	0.371802168531246	0.388475349579911	0.360905497949905	0.301564985353033	0.356970475489308	0.337087068254522	0.369093674760853	0.306205462660057	0.356526567619691	0.303815736976018
"HMR_4370"	4.22530452951839e-06	2.86998442665652e-06	3.38791189050768e-06	2.47576387167742e-06	4.30333757360663e-06	0.000711080584294824	3.50809993371159e-06	2.27958509811548e-06	2.78832724064445e-06	2.99792011126976e-06	4.01918297727885e-06	3.96564547243491e-06	4.44568657235914e-06	4.94178035846899e-06	2.94767489850269e-06	2.81547597972313e-06	2.81866714887761e-06	2.76569732409939e-06	3.28261421473824e-06	1.91744686072182e-06	2.44985487983665e-06	4.6261757260938e-06	4.04631136592061e-06	0.000928841070224045	6.02306037828176e-05	3.00731488388919e-06	2.74137049935193e-06	0.000702183682140195	3.68271930098681e-06	3.93099678922353e-06	3.85732788610819e-06	4.71174220149467e-06	3.1074935652005e-06	4.03439753982028e-06	3.92566982697602e-06	4.45426027290551e-06	3.72001907766347e-06	3.58693026457496e-06	3.34416507863542e-06
"HMR_4371"	0.000428401756936756	0.000283980395398994	0.000363347204157697	0.000376091048377429	0.000416115617501559	0.00154274753780969	0.000332465499225221	0.000355974789075427	0.000373311948899952	0.000377740886261097	0.000339460327941489	0.000435730515245349	0.000460687897208853	0.000447611478057018	0.000234231660023866	0.000302926317045051	0.000304536857415823	0.000329054165415335	0.000419946483893455	0.000222209378671711	0.000205414788235231	0.000387834430808511	0.000416232606953995	0.00181978640443688	0.00138101461116305	0.000318264267076041	0.000244286339112631	0.00137970850565718	0.000382705419082164	0.000506859518131253	0.00044446882176182	0.000465595378587584	0.000339488113114572	0.000367180857822538	0.000366476660531535	0.000495983919108892	0.000259534488153832	0.000427487134369808	0.00035951960772163
"HMR_4372"	0.000428401758200789	0.00028398039666352	0.000363347205421693	0.000376091049641342	0.000416115618765325	0.00154273808924317	0.000332465500488756	0.000355974790339814	0.000373311950163864	0.000377740887524961	0.000339460329206429	0.000435730516510156	0.000460687898473175	0.000447611479322234	0.000234231663804632	0.0003029263183081	0.000304536858680024	0.000329054166678419	0.000419946485157187	0.000222209379935669	0.000205414789499068	0.000387834432072599	0.000416232608219427	0.00181978639630585	0.00138101461034044	0.000318264268339938	0.000244286340415333	0.00137968718017366	0.000382705420347326	0.000506859519395119	0.000444468823026312	0.000465595379852442	0.000339488114441478	0.000367180859088088	0.000366476661796347	0.000495983920373521	0.000259534489484488	0.000427487135634472	0.000359519608988972
"HMR_4373"	-0.350814105910868	-0.312533860474405	-0.32370021398012	-0.319817768577075	-0.324668701027653	-0.546046174294797	-0.320491651008325	-0.350231180243733	-0.341574697183062	-0.331210329180168	-0.333527023182518	-0.322006498178111	-0.364503699114946	-0.340669235320489	-0.296361459980122	-0.341798828833936	-0.317129550521191	-0.324186924166418	-0.358846202733041	-0.284412927297305	-0.276850571140062	-0.353701212039672	-0.30637227573632	-0.491667625753635	-0.352116670961868	-0.311458605512624	-0.273739242751124	-0.455539096008662	-0.324112860049868	-0.372348786076875	-0.388952700358167	-0.36140868510859	-0.301929448487199	-0.357381806540561	-0.337492411333899	-0.36962818888036	-0.306491647067645	-0.356990585395169	-0.30419858477877
"HMR_4375"	-0.148300791119962	-0.128251796127169	-0.134027361284305	-0.132650306522409	-0.136509642482466	-0.204949668995155	-0.132438501664612	-0.153939684973611	-0.144657192229641	-0.142582203048879	-0.132636386793882	-0.134678918345576	-0.156755125869313	-0.144787377866217	-0.112743808911977	-0.146950510317259	-0.131152433134448	-0.134230527315344	-0.155221508916397	-0.109356761743286	-0.105747962384411	-0.151065852953561	-0.125323382471431	-0.183571445844122	-0.130154545442882	-0.125834290953266	-0.10924149665532	-0.164278643703829	-0.136038369962275	-0.16649555489252	-0.167581036204887	-0.15491934488578	-0.119209195119717	-0.151048573353052	-0.141783598025771	-0.154406420426413	-0.119063252947163	-0.150847083544104	-0.126436494330628
"HMR_4377"	5.18164234067313e-05	4.02569975110689e-05	5.67989677903046e-05	3.47598383265158e-05	5.93310995602922e-05	0.000688636510680909	4.28047682568238e-05	6.44745985322299e-05	6.52046624092241e-05	7.25908369261283e-05	5.6027948884638e-05	3.45172417203604e-05	5.19613791561678e-05	2.4783951679633e-05	2.17680012793418e-05	3.99582781370464e-05	5.1459769036808e-05	5.28346706853188e-05	4.11345967070241e-05	4.02050801127202e-05	4.37251242973151e-05	5.87414163199095e-05	4.54120296609248e-05	0.000772802364954645	0.000369659309381414	4.94003384617e-05	4.65920846381554e-05	0.000588140006991384	4.25842986868662e-05	7.09937230196908e-05	5.48722195587185e-05	4.20403250603433e-05	6.43591787324863e-05	2.76217307768362e-05	4.31426905005826e-05	2.33881389754461e-05	6.18823507253441e-05	6.17979730957484e-05	5.52899159868797e-05
