"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_7749"	0.0383031254101094	0.0325490833580798	0.0358638826397199	0.0366003311082116	0.0345930700749858	0.0335357782661736	0.032658480536138	0.0370658470818302	0.0376718405088506	0.0408056312945865	0.035711226070872	0.0302121383839532	0.0384619471244097	0.0335267498289141	0.024863726096609	0.0365870627403741	0.0339783448756635	0.0338678242845825
"HMR_8360"	-7.71297230383256e-09	-7.75438567772111e-09	-8.05570052964328e-09	-7.88062044124754e-09	-7.93372555506273e-09	-7.87683782639648e-09	-7.96715198643599e-09	-8.12441777645133e-09	-7.92025935805545e-09	-7.84924022003266e-09	-7.90634763992988e-09	-7.86640889874328e-09	-7.96012278878516e-09	-8.07404539679446e-09	-8.02550141093099e-09	-8.05633121775668e-09	-7.85416069679833e-09	-8.10757101283052e-09
"HMR_8652"	-6.95861461734986e-16	-8.57390618629988e-16	-9.5279587172711e-16	-9.77465849765211e-16	-1.27984560271092e-15	5.6003895986202e-14	-7.49562092122875e-16	-1.0147304406485e-15	-8.58568764900981e-16	-6.34982962457316e-16	-8.46073289932047e-16	-3.53110500773914e-17	-9.22763551958769e-16	-6.57469017370791e-16	2.87444429990365e-14	-9.41044161171704e-16	-2.15796945609217e-16	-9.03986741354265e-16
"HMR_8757"	-9.02634540511885e-09	-9.00165488905411e-09	-9.10666281080679e-09	-9.03629232793317e-09	-9.11476758122449e-09	-9.05850139293512e-09	-9.10070658863526e-09	-9.13162940920405e-09	-9.08926798818328e-09	-9.06896288209712e-09	-9.00716452269429e-09	-9.0660096107371e-09	-9.08306475791906e-09	-9.10133889141853e-09	-9.11318375467309e-09	-9.10635399660815e-09	-9.15867539586725e-09	-9.12369133752875e-09
"HMR_3989"	-9.16170286388928e-09	-9.26077361269567e-09	-9.25164462998912e-09	-9.28392706148373e-09	-9.26468762413449e-09	-9.22989144380321e-09	-9.31322897536682e-09	-9.26416250091835e-09	-9.2253261812586e-09	-9.26745792352132e-09	-9.30262689943574e-09	-9.29429649660716e-09	-9.1931687011606e-09	-9.16821376111568e-09	-9.29803121464309e-09	-9.26179119161497e-09	-9.27321723715457e-09	-9.24607823610946e-09
"HMR_4122"	0.0076608657331882	0.00793157946859148	0.00730270952677266	0.00828026926700331	0.00823385608574401	0.00664660451936153	0.00756250825782929	0.00766571024047127	0.00680532813999088	0.00687545469381861	0.00852489765395895	0.0077904581527229	0.00848536464366985	0.00721933555366764	0.00772530142037314	0.00817108444747465	0.00783108272019125	0.00803188963759472
"HMR_4837"	-5.81753440154106e-09	-5.83605786687046e-09	-5.84767366555764e-09	-5.72134856849746e-09	-6.048589401094e-09	-5.34179932423538e-09	-5.80530096400542e-09	-5.83301186322578e-09	-5.86459613369698e-09	-5.75717011920652e-09	-5.91560906624089e-09	-6.12226534549126e-09	-5.86656283160039e-09	-5.6380705357825e-09	-6.00109597259373e-09	-5.73821063652905e-09	-5.54213639594536e-09	-5.71156011361402e-09
"HMR_5395"	0.000766429345939307	0.000949740289119607	0.000927753349729084	0.000848278405389669	0.000952344516551974	0.000953766044329005	0.000848766600041962	0.000876333822452754	0.000928145757736227	0.000848561819354581	0.000934002940812026	0.000812464350457596	0.000874833248228777	0.000957455311105575	0.00106324976092456	0.000717617636397664	0.000806948071458696	0.000747309483794414
"HMR_5396"	0.000766429345938814	0.000949740289121216	0.000927753349729661	0.000848278405392213	0.000952344516552951	0.000953766001682806	0.000848766600043112	0.0008763338224291	0.000928145757736831	0.000848561819355357	0.000934002940813025	0.000812464350457011	0.000874833248228672	0.000957455311105307	0.00106324975852132	0.000717617636398561	0.000806948071463202	0.000747309483796722
"HMR_9727"	0.000296020812340543	0.000250840655402824	0.000282161228445722	0.000305796789274143	0.000242272973619231	0.00028878890478964	0.000287496082370757	0.000267758044966681	0.00023165667551826	0.000301850278767443	0.000287830766081127	0.000257452548443779	0.000265848898816569	0.000264756932819029	0.000238082551045672	0.000241664070913549	0.00024641851931333	0.000230305425274472
