"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_8357"	0.0155257824281058	0.0163040753996859	0.0155382234415467	0.0174108517836185	0.0144247623787415	0.0109955474073391	0.015997204640539	0.0147518122007172	0.0168629921761823	0.0166506587841947	0.0152781980192406	0.016444274873379	0.016459730550282	0.0159898942181374	0.0125334419644554	0.0151260424628284	0.0145363376728325	0.0128270408297805
"HMR_4379"	0.0843085070841529	0.0711750746953336	0.0746208750049601	0.0733825773722219	0.0764658962456968	0.0828151115712672	0.0741198559010273	0.0880625822545164	0.0820349967825788	0.0822929759655316	0.074348485548996	0.0746972319695492	0.0901260553691101	0.0814547015196347	0.0597545654642414	0.0799216717781472	0.0733157255672576	0.0728703325102332
"HMR_4301"	0.086088992325679	0.0742585494034005	0.0775312418078193	0.0760983139835657	0.0783151482938024	0.0796747462191494	0.076399125357155	0.0897846997363752	0.0836006868472126	0.0827531789727617	0.0778501386267201	0.0768774544596979	0.0900178715247407	0.0855590657987868	0.0618138019212868	0.0828248007103905	0.0780335962142741	0.0778306533416021
"HMR_4355"	0.0155107608684465	0.0145400896673636	0.0138524017732272	0.0133844160824731	0.0162693483080132	0.0138595967595187	0.01608819743022	0.0190587658258299	0.0150530502013724	0.0161696368894522	0.0129700770646292	0.0178480641037588	0.0165496740629357	0.0151290692559825	0.015385823061229	0.0199429875744057	0.0154563681076525	0.0140381321290256
"HMR_4358"	0.0839374943302223	0.0727102296818963	0.0746616955309778	0.0715292330455514	0.0759519601325163	0.080738578140792	0.0738474630988736	0.0836997187029845	0.081562405734972	0.0729779813795809	0.078642483695264	0.0749065455533508	0.0871240492696897	0.0834455964785167	0.0646471100161339	0.0785317761898147	0.0738978959535958	0.0749027951068532
"HMR_4360"	2.12318854405441e-05	1.33140015948902e-05	1.0660295578434e-05	1.2784113331358e-05	1.18805259482567e-05	0.000171136743898686	1.22675859405369e-05	1.36052812840955e-05	1.17907734209588e-05	1.8285064367174e-05	2.06994392504119e-05	1.78576298950676e-05	2.18264105644253e-05	1.28165362554354e-05	5.25995372194557e-05	1.87545996291295e-05	1.81880329414212e-05	1.42651266148611e-05
"HMR_4363"	0.416760919245594	0.376627670891242	0.385674061839923	0.382880929725104	0.389264727528833	0.435590778144591	0.384644216161846	0.420988335631404	0.409614604286535	0.394880551778414	0.400687757045431	0.387374819051637	0.436139214314397	0.403280296701897	0.35063595357319	0.399008173782888	0.385552458222356	0.387584748545802
"HMR_4365"	-0.403872431274027	-0.36053497460548	-0.370481210507211	-0.366502645040833	-0.372506904108533	-0.421465991976461	-0.366806380400809	-0.407339229139527	-0.395594809794273	-0.382925010017042	-0.384842264871661	-0.368507445778349	-0.423399220045004	-0.391141977908592	-0.332047534048404	-0.381445926859907	-0.370739830750581	-0.371409384982938
"HMR_4368"	0.396457516117533	0.345471665131246	0.358724102988958	0.347128857741059	0.360258416514969	0.407490687480869	0.35579809782631	0.398568347090491	0.386304035060328	0.372902284512112	0.373215095757353	0.355667094348265	0.414610272279875	0.38792814327516	0.314771824588741	0.371201953579365	0.359175267347442	0.355338524512032
"HMR_4370"	5.86997413119121e-06	3.81884238264612e-06	4.52570793638916e-06	3.27310155072684e-06	6.00008293160474e-06	9.46919877485157e-05	4.87215486879634e-06	3.23333801011247e-06	3.82358672365878e-06	4.09109125122417e-06	5.49450495238052e-06	5.48470144807842e-06	6.21202347172057e-06	6.81632232489335e-06	1.6170411548683e-05	3.90209334031011e-06	3.83453494907384e-06	3.93570062547441e-06
