"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"D30"	"D31"	"D32"	"D34"	"D35"	"D36"	"D37"	"D38"	"D39"	"D40"
"HMR_8357"	0.0154344812548277	0.0162936731958327	0.0119628410377182	0.00745073079943585	0.0145077782492894	0.0131926015669061	0.0119440713850698	0.0150392747420929	0.0168726617974978	0.0155440472185495	0.015932402978468	0.0166273170772525	0.0163378062055011	0.0157459275135081	0.0109720595428547	0.0152523994433774	0.0146175338834571	0.0141008069317405	0.0150981473963433	0.0278459033152695	0.0180593971665262	0.0159159707376785	0.0177414593075669	0.0157049249408912	0.0145413423951457	0.0181948416115589	0.0115069611156253	0.00864648198091007	0.0178239863912704	0.0165812283320093	0.0173557265704333	0.0174234767040175	0.0148378904110921	0.0171117706397002	0.0167287057185814	0.0168596920361808	0.0173641449075906	0.0161592224352866	0.0150059869049617
"HMR_4379"	0.083852841849076	0.0705262401725887	0.0709354619457856	0.113052375194971	0.0762143019106158	0.0715428566855363	0.070667169533069	0.0874554787850783	0.0817055687634498	0.0808106214196139	0.074060444283666	0.0746297981600691	0.0897661318654673	0.0807452043034114	0.0631756077158705	0.0796426291719528	0.0727759173973828	0.0728788332514091	0.0866113575628215	0.0729541281086026	0.053800684561619	0.0837404714877565	0.0711812580921609	0.054488098394432	0.0581536374128847	0.0657560569050613	0.0924457701504682	0.0547899013603604	0.0761526066428212	0.0933613169755922	0.0890042501296756	0.0866687444898294	0.0652365287429532	0.0855118591593921	0.0776795447478295	0.0863604707910499	0.0653439781643148	0.0847128546211758	0.0688007262926715
"HMR_4301"	0.0859773786422442	0.0739565996272719	0.0744844179439345	0.0988221305305844	0.0784532663776278	0.0737417949262145	0.073679416727511	0.0896422305004542	0.0835893793747041	0.0817936196071449	0.0778658060569951	0.0771545680994755	0.0900226723244195	0.0852325440973464	0.0634236829989127	0.0829277244084583	0.0777903966329583	0.0781613862203082	0.0868819779707389	0.0701234542810273	0.0581709441754492	0.0861500205975815	0.0721676484038126	0.0604947917919583	0.0655202822437062	0.0686370469539247	0.080144539716263	0.0573180004706393	0.0762932528475521	0.0956280652917116	0.094015730504463	0.088620800785857	0.0697410324266688	0.089730566626363	0.0815890552908665	0.0898092053861682	0.0692835925600403	0.0883625749369682	0.072196590289242
"HMR_4355"	0.0152447850627502	0.0143624099852511	0.0147699059609745	0.00559780601586454	0.0159780419789044	0.017204223193449	0.0170523946811838	0.0186971412264375	0.0147481187648355	0.0160504591968962	0.0125216041776572	0.0173686921554606	0.0162983348544223	0.0148901988925593	0.0134157273095924	0.0194910226534861	0.0151985516207554	0.0134883869808931	0.0193036420545301	0.00390163232593388	0.013679741282503	0.0192421271391715	0.0161122446269866	0.0164351200743907	0.0137333439610601	0.0143367100383532	0.00394030328124897	0.0111696854278838	0.0196847791366246	0.0179409307829113	0.0185786335471538	0.0171054827242651	0.0160302503439009	0.0147560267369735	0.0155215689096897	0.0171314023601294	0.014862752901297	0.014934785326268	0.014824732625031
"HMR_4358"	0.0846153448184252	0.0732429581240551	0.076051799420849	0.09009265123354	0.0767986869618839	0.0764652520729872	0.0754179934432957	0.0844866224919835	0.082171183153636	0.0734831985493218	0.0792730812016754	0.0757546450532838	0.0878707447506951	0.083957266998788	0.0651850579871102	0.0793856669547323	0.0744189973825716	0.0756205742934799	0.0864447143372852	0.0704482239474563	0.0637374573302919	0.0866320217064547	0.0699351200143548	0.0749220349255594	0.076819703556176	0.0691402161017066	0.073870725018398	0.0628512166111392	0.0724091294754933	0.0984682035783762	0.0974010028031736	0.090241390015651	0.0712149435766013	0.0907472794193604	0.0834297863316651	0.0907943204748357	0.0709842375903851	0.089280564398214	0.0742645387177963
"HMR_4360"	2.09262543482985e-05	1.30758608051514e-05	1.11478547589594e-05	0.00125268890529828	1.14732580856455e-05	1.563099461957e-05	1.29132642570959e-05	1.31346232549361e-05	1.15511686744492e-05	1.84625806253237e-05	1.99840135132067e-05	1.71083806936438e-05	2.14156419331006e-05	1.25207676970074e-05	0.0001184335366406	1.81262381821615e-05	1.78321145755996e-05	1.34283420014991e-05	1.70631437203065e-05	0.000539317573185949	1.08756358541504e-05	2.26339412952057e-05	1.36657697487795e-05	2.10534853320665e-05	1.21034264517105e-05	1.29401266570911e-05	0.000802512552324048	0.00019380330000686	1.50575439720025e-05	1.80990928427768e-05	2.21191088036593e-05	1.70135993205583e-05	1.55545109531462e-05	2.089657608068e-05	2.65380643506467e-05	1.31090978348475e-05	2.49619337732584e-05	2.22882105709657e-05	1.96527811258641e-05
"HMR_4363"	0.419414581456168	0.378104354025617	0.391867964119715	0.540452842643582	0.3927560331087	0.392257716313926	0.391832209215622	0.424064049169362	0.411997802164513	0.395835265702086	0.402952709656883	0.390922414217346	0.439157356730303	0.405085951379491	0.359536529182647	0.402533931616909	0.387244723361599	0.390330269456527	0.420230714612017	0.38814931865627	0.333479982436605	0.42731306200711	0.377110792033075	0.35913862508313	0.380233818698915	0.362034557876846	0.443950689404813	0.343111620410518	0.380143931016619	0.451055994596237	0.450519693908644	0.435823230210936	0.363078059505107	0.434443039447909	0.408608868430872	0.448900913928741	0.357343285389412	0.42575433664946	0.367702503883108
"HMR_4365"	-0.406761273988149	-0.362216165132892	-0.375298252926956	-0.538229164491246	-0.376450733399284	-0.372875711033672	-0.37235406902063	-0.410861713152614	-0.398236842974456	-0.383698522562424	-0.387629879548012	-0.372629499813387	-0.42666607974911	-0.393097352049438	-0.344405409495295	-0.385468578331705	-0.372672820409815	-0.375026993407756	-0.406269541213222	-0.383813571264931	-0.31014645693422	-0.408849886591942	-0.36200159714345	-0.332175383649585	-0.354378053224032	-0.34477614000163	-0.442170740331139	-0.328319081427794	-0.365406193382918	-0.434389339826241	-0.434355934859579	-0.421194434692104	-0.343554965931737	-0.421494097856772	-0.390722361533961	-0.435380450337957	-0.338369777684501	-0.414202683369322	-0.349145186368163
"HMR_4368"	0.399862197347576	0.347678968197667	0.361368403167554	0.533563061326451	0.364989742676588	0.355127751101489	0.359392327789274	0.402730810776808	0.389443897379454	0.373780414671056	0.376759527013259	0.360619107448618	0.418418736957285	0.390283746006523	0.330297227494966	0.376074659341756	0.36163060803152	0.360224496265145	0.39965199793825	0.379217560276278	0.290155464836083	0.398448285256844	0.34678684049342	0.307375533859914	0.327997604507457	0.328555197409753	0.439344459838077	0.313385540381344	0.358222676374942	0.424737463615684	0.424976469429155	0.413643140958565	0.329566769100469	0.417159764490414	0.380252183523723	0.425398956135368	0.329880584334289	0.40995673104618	0.336978008843476
"HMR_4370"	5.06291656018007e-06	3.3001941826728e-06	3.99867147111336e-06	0.000904560485148782	4.99121229367949e-06	2.77917294402649e-06	4.1897740291169e-06	2.68633257758331e-06	3.30796281397073e-06	3.5407549756817e-06	4.72339664842911e-06	4.57788775600079e-06	5.3373706737683e-06	5.9013180971692e-06	3.36335090151638e-05	3.25367008178489e-06	3.36510172997363e-06	3.25405224612602e-06	3.77729510973483e-06	0.000423213635637468	2.63558478485223e-06	5.41340871180594e-06	4.6877661735658e-06	2.67871371058181e-06	2.9055393271552e-06	3.19708321306012e-06	0.000661536762553966	3.34629021184624e-05	3.92282026036508e-06	4.71650257061377e-06	4.38188205848745e-06	5.67857297972192e-06	3.52757627094992e-06	4.93177695285244e-06	4.62359435101601e-06	5.3916753837419e-06	4.03496857127186e-06	4.31770548999928e-06	3.76756489553459e-06
